id_localidad,localidad,padre,id_municipio,localidad_activo
876,El Milagro del Carrizo,,4,1
877,El Palo Verde,,4,1
878,El Papalote,,4,1
879,El Pavo Real,,4,1
880,El Peñalito,,4,1
881,El Perico,,4,1
882,El Phoenix,,4,1
883,El Pinito,,4,1
884,El Plástico,,4,1
885,El Plomo,,4,1
886,El Pocito,,4,1
887,El Pocito de en Medio,,4,1
888,El Profundo,,4,1
889,El Quelitoso (Arturo Sotelo),,4,1
890,El Quelitoso (Los Jáquez),,4,1
891,El Quelitoso (Los Sotelo),,4,1
892,El Quiriego,,4,1
893,El Represo (El Represito),,4,1
894,El Riíto,,4,1
895,El Sahuaro [Restaurante],,4,1
896,El Saucito,,4,1
897,El Seco,,4,1
898,El Serrano,,4,1
899,El Sierra,,4,1
900,El Silo,,4,1
901,El Sobaco,,4,1
902,El Solito,,4,1
903,El Tabaco,,4,1
904,El Tanquecito,,4,1
905,El Taste Escalante,,4,1
906,El Tecolote Dos,,4,1
907,El Tecolote Uno,,4,1
908,El Tetabiate,,4,1
909,El Tiburón (María del Carmen),,4,1
910,El Tiburoncito,,4,1
911,El Tilín,,4,1
912,El Toro,,4,1
913,El Trén,,4,1
914,El Triángulo,,4,1
915,El Yanqui (Don Lemo),,4,1
916,Elío Traslaviña Padilla (El Chivero),,4,1
917,Eraclio Salazar,,4,1
918,Estiguar,,4,1
919,Familia Lira,,4,1
920,Familia Otero Méndez,,4,1
921,Familia Sánchez,,4,1
922,Fausto Celaya Duarte (El Chivero),,4,1
923,Federico Ortiz,,4,1
924,Fidencio Hernández,,4,1
925,Fortuna de Ángela,,4,1
926,Francisca López (La kika López),,4,1
927,Francisco Árrison,,4,1
928,Francisco. Espinoza Rodríguez (Ejido Cuauhtémoc),,4,1
929,Gabriela,,4,1
930,Genaro Santiago,,4,1
931,Gerardo Sánchez Castro,,4,1
932,Gildardo Sotelo Estrada (El Chivero),,4,1
933,Guadalupe,,4,1
934,Guadalupe (Vidaur Sotelo),,4,1
935,Guillermo Méndez,,4,1
936,Gustavo Vidrio,,4,1
937,Hermanos Oroz,,4,1
938,Hermanos Vázquez,,4,1
939,Herson las Señoritas [Agropecuaria],,4,1
940,Humberto Ortíz,,4,1
941,Iván de Jesús,,4,1
942,Javier Mendoza,,4,1
943,Jesús Hernández (Rancho Seco),,4,1
944,Jesús Limón García,,4,1
945,Jocala,,4,1
946,Jorge Alberto Moraga López,,4,1
947,Jorge Araiza,,4,1
948,José Campuzano,,4,1
949,José Juan Cuellar (Cuauhtémoc),,4,1
950,Juan Carlos Moraga Campuzano,,4,1
951,Juan Villa,,4,1
952,La Angostura,,4,1
953,La Aurora,,4,1
954,La Bicoca (San José),,4,1
955,La Cafeína,,4,1
956,La Cantera,,4,1
957,La Chabela,,4,1
958,La Colonia (Santa María),,4,1
959,La Colorada,,4,1
960,La Cuchilla (Lechuga),,4,1
961,La Esperanza,,4,1
962,La Esquina,,4,1
963,La Gallinera (Rancho del Señor Guerra),,4,1
964,La Garrapata,,4,1
965,La Gobernadora,,4,1
966,La Herradura,,4,1
967,La Jojoba,,4,1
968,La Juana,,4,1
969,La Loma (La Cueva),,4,1
970,La Luz,,4,1
971,La Madera,,4,1
972,La Margarita,,4,1
973,La Milpa (La Laguna),,4,1
974,La Milpa de Juan,,4,1
975,La Milpita,,4,1
976,La Mina,,4,1
977,La Otra Banda (Colonia Ortiz),,4,1
978,La Piña,,4,1
979,La Ponderosa (Rancho los Chacuales),,4,1
980,La Rama I,,4,1
981,La Rinconada,,4,1
982,La Salada (Luis Sotelo),,4,1
983,La Sierrita,,4,1
984,La Tésota,,4,1
985,La Tinaja,,4,1
986,La Trinidad,,4,1
987,La Vinorama,,4,1
988,Las Amapolas,,4,1
989,Las Canelillas,,4,1
990,Las Delicias,,4,1
991,Las Higueras,,4,1
992,Las Lagunitas,,4,1
993,Las Moras,,4,1
994,Las Palmas,,4,1
995,Las Palomas,,4,1
996,Las Playas,,4,1
997,Las Sangarutas,,4,1
998,Las Veredas,,4,1
999,Lidia Flores,,4,1
1000,Llano Blanco (Rancho Seco),,4,1
1001,Llano Blanco [Subestación Eléctrica],,4,1
1002,Lomalinda,,4,1
1003,Lorenzo León Félix (San Lorenzo),,4,1
1004,Los Adobes,,4,1
1005,Los Amoles,,4,1
1006,Los Ángeles,,4,1
1007,Los Cachorones,,4,1
1008,Los Campuzanos (La Laguna),,4,1
1009,Los Chacuales Viejos,,4,1
1010,Los Chirriones (Armida Preciado),,4,1
1011,Los Cochis,,4,1
1012,Los Cordones,,4,1
1013,Los Corrales,,4,1
1014,Los Corrales de Pesqueira,,4,1
1015,Los Corteces (Jesús Cortés González),,4,1
1016,Los Cúmaros,,4,1
1017,Los Cuñados (El Uno),,4,1
1018,Los Federicos,,4,1
1019,Los Gavilanes,,4,1
1020,Los Jacalitos,,4,1
1021,Los Martínez,,4,1
1022,Los Mojinos,,4,1
1023,Los Molinos,,4,1
1024,Los Naranjos,,4,1
1025,Los Olivos,,4,1
1026,Los Ortiz,,4,1
1027,Los Palofierros,,4,1
1028,Los Pinos,,4,1
1029,Los Pozos,,4,1
1030,Los Ranchitos,,4,1
1031,Los Ranchitos (Los Zepeda),,4,1
1032,Luis Sotelo Méndez,,4,1
1033,Manuel Pesqueira,,4,1
1034,Manuel Rodríguez (Los Molinos),,4,1
1035,Marcos López Quiroz,,4,1
1036,Marcos Valenzuela,,4,1
1037,Margarito,,4,1
1038,María Dolores,,4,1
1039,María Eugenia (Los Chacuales),,4,1
1040,Miguel Ibarra,,4,1
1041,Morales,,4,1
1042,Oscar Pesqueira,,4,1
1043,Palo Fierro,,4,1
1044,Pedro Reyna,,4,1
1045,Peñasco Blanco,,4,1
1046,Pozo Duro,,4,1
1047,Puerto de Oro,,4,1
1048,Rafael Rivera,,4,1
1049,Ramón Castro,,4,1
1050,Ramón Méndez (La Laguna),,4,1
1051,Ramón Ruiz Ornelas,,4,1
1052,Rancho de Nacho,,4,1
1053,Rancho de Valdez,,4,1
1054,Rancho el Mayo,,4,1
1055,Rancho Nuevo,,4,1
1056,Rancho Seco,,4,1
1057,Rancho Zepeda,,4,1
1058,René Dicochea (Rancho de los Varela),,4,1
1059,Represo Janeño,,4,1
1060,Rosa Isela Alegria,,4,1
1061,Rubén Córdova,,4,1
1062,San Alfonso,,4,1
1063,San Andrés,,4,1
1064,San Andrés Uno,,4,1
1065,San Ángel,,4,1
1066,San Antonio,,4,1
1067,San Arcadio (El Abuelo),,4,1
1068,San Bernardo,,4,1
1069,San Carlos,,4,1
1070,San Enrique,,4,1
1071,San Esteban,,4,1
1072,San Evaristo,,4,1
1073,San Felipe del Rincón,,4,1
1074,San Fernando,,4,1
1075,San Fernando (Cuatro de Octubre),,4,1
1076,San Fernando I (Cuatro de Octubre),,4,1
1077,San Fernando II (Cuatro de Octubre),,4,1
1078,San Francisco,,4,1
1079,San Francisco (René Rivera),,4,1
1080,San Francisco (Vallarta Show),,4,1
1081,San Gaspar,,4,1
1082,San Ignacio,,4,1
1083,San Isidro,,4,1
1084,San Jacinto,,4,1
1085,San Jacinto Dos,,4,1
1086,San Javier,,4,1
1087,San Joaquín,,4,1
1088,San José,,4,1
1089,San José María,,4,1
1090,San Judas,,4,1
1091,San Longinos,,4,1
1092,San Lorenzo,,4,1
1093,San Marcos,,4,1
1094,San Martín (Pompa),,4,1
1095,San Moisés,,4,1
1096,San Plácido,,4,1
1097,San Rafael,,4,1
1098,San Valentín,,4,1
1099,Santa Anita,,4,1
1100,Santa Cecilia (Santa Elena),,4,1
1101,Santa Elena,,4,1
1102,Santa María,,4,1
1103,Santa María (El Prieto),,4,1
1104,Santa Ofelia,,4,1
1105,Santa Rita,,4,1
1106,Santa Rosa,,4,1
1107,Santa Rosalía,,4,1
1108,Santa Rosalía Uno (Escalante),,4,1
1109,Santa Teresita,,4,1
1110,Santo Domingo,,4,1
1111,Socorro Nido,,4,1
1112,Soy Kachi (El Cerro Pápago),,4,1
1113,Tampico,,4,1
1114,Topahui,,4,1
1115,Tres Puertas,,4,1
1116,Unidad Cuauhtémoc (Los Cuervos),,4,1
1117,Varillata,,4,1
1118,Verónica,,4,1
1119,Vicente Martínez,,4,1
1120,Victoriano Vázquez,,4,1
1121,Vidal Bazasaca,,4,1
1122,Vilma,,4,1
1123,Viñedo Cardenal (Los Duraznos),,4,1
1124,Virginia,,4,1
1125,Xochimilco (La Sinforosa),,4,1
1126,Agua Blanca,,5,1
1127,Agua Caliente,,5,1
1128,Agua Salada,,5,1
1129,Arivechi,,5,1
1130,Bacahuachi,,5,1
1131,Bámori,,5,1
1132,Bayoreca,,5,1
1133,Carrileña,,5,1
1134,Chinipa 2 (El Taracheño),,5,1
1135,Compañía Minera Arivechi,,5,1
1136,Don Chon,,5,1
1137,El Aliso,,5,1
1138,El Arrastradero,,5,1
1139,El Barreno,,5,1
1140,El Barreno Dos,,5,1
1141,El Brasilar,,5,1
1142,El Cajón Colorado,,5,1
1143,El Cajón del Soropuchi,,5,1
1144,El Carrizal,,5,1
1145,El Chinalito,,5,1
1146,El Chorrito,,5,1
1147,El Comedero,,5,1
1148,El Hoyo del Mezcal,,5,1
1149,El Jimachi,,5,1
1150,El Llano,,5,1
1151,El Llano (Juan Cota),,5,1
1152,El Llano (Roberto Esrre),,5,1
1153,El Metate,,5,1
1154,El Mimbre,,5,1
1155,El Mimbre Dos,,5,1
1156,El Molino,,5,1
1157,El Nogal,,5,1
1158,El Padre,,5,1
1159,El Palmar de Tacupeto,,5,1
1160,El Peñasco Amarillo,,5,1
1161,El Pilarcito,,5,1
1162,El Pinalito 1,,5,1
1163,El Pinalito 2,,5,1
1164,El Potrerito,,5,1
1165,El Potrero Grande,,5,1
1166,El Ranchito,,5,1
1167,El Rodeito,,5,1
1168,El Saltito,,5,1
1169,El Saucito,,5,1
1170,El Tacupeto,,5,1
1171,El Tapón,,5,1
1172,El Zopoqui,,5,1
1173,El Zoquetal,,5,1
1174,Encino Gordo,,5,1
1175,Huirinchi,,5,1
1176,Josácochi,,5,1
1177,Junta de los Arroyos,,5,1
1178,La Cabaña,,5,1
1179,La Casita,,5,1
1180,La Chinampa,,5,1
1181,La Chinipa,,5,1
1182,La Cieneguita,,5,1
1183,La Colorada,,5,1
1184,La Estancia,,5,1
1185,La Estancia Dos,,5,1
1186,La Igualama,,5,1
1187,La Matanza (Predio la Morada),,5,1
1188,La Mesa del Encinal,,5,1
1189,La Mesita (Lauro Amaya),,5,1
1190,La Mesita (Rey Flores),,5,1
1191,La Misión,,5,1
1192,La Molineña,,5,1
1193,La Nopalera,,5,1
1194,La Palma,,5,1
1195,La Palmita,,5,1
1196,La Peña,,5,1
1197,La Piedra de Cal,,5,1
1198,La Pista,,5,1
1199,La Plomosa (Teodoro López),,5,1
1200,La Victoreña,,5,1
1201,La Yerbabuena,,5,1
1202,Las Calabazas,,5,1
1203,Las Casitas Viejas,,5,1
1204,Las Cuevas,,5,1
1205,Las Escobas,,5,1
1206,Las Higueras,,5,1
1207,Las Matancitas,,5,1
1208,Las Mesitas Coloradas,,5,1
1209,Las Palomas,,5,1
1210,Las Últimas Tierras,,5,1
1211,Los Alamitos,,5,1
1212,Los Alisos (Audelia Bejarano),,5,1
1213,Los Braceros (Heriberto Monge Meléndrez),,5,1
1214,Los Güerigos de Abajo,,5,1
1215,Los Güerigos de Arriba,,5,1
1216,Los Nogales de Arriba,,5,1
1217,Los Raizudos,,5,1
1218,Los Vecinos,,5,1
1219,Mala Noche,,5,1
1220,Mesa de los Bermudes,,5,1
1221,Mesa de los Gámez,,5,1
1222,Palmarito,,5,1
1223,Placeritos,,5,1
1224,Pónida,,5,1
1225,Pretonia,,5,1
1226,Puerto del Arroyo de los Alisos,,5,1
1227,Puerto las Calabazas,,5,1
1228,Quimbanazorra,,5,1
1229,Ranchito de Arriba (Lauro Amaya),,5,1
1230,Rancho de Enmedio,,5,1
1231,Rancho Emilio,,5,1
1232,Rancho Nuevo,,5,1
1233,Rancho Severiano,,5,1
1234,Rancho Viejo,,5,1
1235,Salsipuedes,,5,1
1236,San Francisco,,5,1
1237,San Juan,,5,1
1238,San Miguel,,5,1
1239,Tarachi,,5,1
1240,Tecorida,,5,1
1241,Tesopiri,,5,1
1242,Tierra del Río,,5,1
1243,Tres Cruces,,5,1
1244,Varas Prietas,,5,1
1245,Vinatería,,5,1
1246,Vinatería 2,,5,1
1247,Zoropuchi,,5,1
1248,Agua Caliente,,6,1
1249,Agua Caliente (De Carrillo),,6,1
1250,Álamo Uno,,6,1
1251,Arizpe,,6,1
1252,Bacanuchi,,6,1
1253,Bamori,,6,1
1254,Baparimaca,,6,1
1255,Basochuca,,6,1
1256,Bavicanora,,6,1
1257,Buenavista,,6,1
1258,Campo Colorado,,6,1
1259,Campo Frío,,6,1
1260,Campos de Agustín (Los Clavos),,6,1
1261,Casa de Piedra,,6,1
1262,Casas Grandes,,6,1
1263,Chihuahua,,6,1
1264,Chinapa,,6,1
1265,Comateto,,6,1
1266,Comateto Uno,,6,1
1267,Crisanto,,6,1
1268,Crisanto (De Barrios),,6,1
1269,Depachi Tres,,6,1
1270,Depachi Uno,,6,1
1271,Derrepente (De Pellat),,6,1
1272,El Águila (Las Águilas),,6,1
1273,El Alamito,,6,1
1274,El Álamo,,6,1
1275,El Álamo (Letrero),,6,1
1276,El Aliso,,6,1
1277,El Babiso,,6,1
1278,El Barril,,6,1
1279,El Basimachi,,6,1
1280,El Basimachi de Chinapa,,6,1
1281,El Batamote,,6,1
1282,El Bruno,,6,1
1283,El Cajón,,6,1
1284,El California (La Cuesta),,6,1
1285,El Charco,,6,1
1286,El Chiltepín,,6,1
1287,El Comichi,,6,1
1288,El Culantrillo,,6,1
1289,El Cumaral,,6,1
1290,El Cumurito,,6,1
1291,El Derrepente,,6,1
1292,El Derrumbadero,,6,1
1293,El Diablo,,6,1
1294,El Durazno Dos,,6,1
1295,El Durazno Uno,,6,1
1296,El Fresno,,6,1
1297,El Girahui,,6,1
1298,El Guarisivachi,,6,1
1299,El Huarache,,6,1
1300,El Jova,,6,1
1301,El Llano Lobo,,6,1
1302,El Matadero,,6,1
1303,El Metate,,6,1
1304,El Mezquitalito,,6,1
1305,El Milagro,,6,1
1306,El Molino de Bacanuchi,,6,1
1307,El Molino de Bamori,,6,1
1308,El Molino de Buenavista (El Molino),,6,1
1309,El Molino de Chinapa,,6,1
1310,El Nogal,,6,1
1311,El Nogalar,,6,1
1312,El Pantanito,,6,1
1313,El Papalote,,6,1
1314,El Papalotito,,6,1
1315,El Pescado,,6,1
1316,El Picacho (Tierras Prietas),,6,1
1317,El Pilar,,6,1
1318,El Potrero,,6,1
1319,El Ranchito,,6,1
1320,El Rebaje,,6,1
1321,El Represo,,6,1
1322,El Rincón Uno,,6,1
1323,El Rodeo,,6,1
1324,El Sacrificio,,6,1
1325,El Salsipuedes,,6,1
1326,El Sauz,,6,1
1327,El Socavón,,6,1
1328,El Socorro,,6,1
1329,El Sombrero,,6,1
1330,El Tejocote,,6,1
1331,El Tepiri,,6,1
1332,El Testerazo,,6,1
1333,El Tren,,6,1
1334,El Tronconal,,6,1
1335,El Tubito,,6,1
1336,El Valle,,6,1
1337,El Vaquerón,,6,1
1338,El Yeso,,6,1
1339,Granaditas de Bacanuchi,,6,1
1340,Huepaverachi,,6,1
1341,Jesús María,,6,1
1342,Jitisorachi (Fernando Rosas),,6,1
1343,Jitisorachi Dos,,6,1
1344,Jitosorachi (De Montoya y Ruiz),,6,1
1345,Jutijarachi,,6,1
1346,La Artesa,,6,1
1347,La Bellota (Los Frijoles),,6,1
1348,La Bolita (La Bolita de Chinapa),,6,1
1349,La Cañada,,6,1
1350,La Cañada del Horno,,6,1
1351,La Capilla de Tetuachi,,6,1
1352,La Ciénega Fria,,6,1
1353,La Cieneguita,,6,1
1354,La Cueva,,6,1
1355,La Escondida,,6,1
1356,La Esperanza,,6,1
1357,La Fortuna,,6,1
1358,La Galera,,6,1
1359,La Gloria,,6,1
1360,La Granja,,6,1
1361,La Guitarra,,6,1
1362,La Higuerita,,6,1
1363,La Huerta (Basochuca),,6,1
1364,La Huerta Grande,,6,1
1365,La Joya,,6,1
1366,La Junta,,6,1
1367,La Labor,,6,1
1368,La Leona o Pila,,6,1
1369,La Máquina,,6,1
1370,La Membrillera,,6,1
1371,La Mesa,,6,1
1372,La Mora,,6,1
1373,La Nueva Colonia de Chinapa (La Colonia),,6,1
1374,La Palmita,,6,1
1375,La Pila,,6,1
1376,La Poltrona,,6,1
1377,La Providencia (El Bruno),,6,1
1378,La Puerta (El Puertón),,6,1
1379,La Rinconada,,6,1
1380,La Tina,,6,1
1381,La Tinaja,,6,1
1382,La Tinaja (Las Praderitas),,6,1
1383,La Trampa,,6,1
1384,La Vinatería,,6,1
1385,La Virgen,,6,1
1386,Las Ánimas,,6,1
1387,Las Cendraditas,,6,1
1388,Las Cuevitas,,6,1
1389,Las Higueritas,,6,1
1390,Las Hornillas,,6,1
1391,Las Mercedes,,6,1
1392,Las Pajareras,,6,1
1393,Las Palomas,,6,1
1394,Las Peñitas,,6,1
1395,Las Peras,,6,1
1396,Las Piedras de Lumbre,,6,1
1397,Las Pilas,,6,1
1398,Las Pilitas,,6,1
1399,Las Tesotas,,6,1
1400,Llanitos Bavicanoras,,6,1
1401,Llano del Nogal (El Ranchito),,6,1
1402,Los Acuña,,6,1
1403,Los Álamos,,6,1
1404,Los Azulitos,,6,1
1405,Los Conejos,,6,1
1406,Los Huérigos (Las Padercitas),,6,1
1407,Los Jucaros,,6,1
1408,Los Mudos,,6,1
1409,Los Nogalitos (El Nogalito),,6,1
1410,Los Pilarcitos,,6,1
1411,Los Pinos,,6,1
1412,Los Placeritos,,6,1
1413,Los Pozos,,6,1
1414,Los Tablones,,6,1
1415,Los Temporales,,6,1
1416,Los Vallecitos,,6,1
1417,Molino Viejo,,6,1
1418,Nuevo Arizpe,,6,1
1419,Ojo de Agua Bacanuchi,,6,1
1420,Pellacia,,6,1
1421,Peñasco Alto,,6,1
1422,Pichababi (Las Argollas),,6,1
1423,Pozo Nuevo,,6,1
1424,Pueblo Viejo,,6,1
1425,Ranchito Jesús Pesqueira,,6,1
1426,Ranchito Madero,,6,1
1427,Rancho Milpillas,,6,1
1428,Rancho Nuevo,,6,1
1429,Rancho San Francisco,,6,1
1430,San Agustín (La Cuesta),,6,1
1431,San Antonio,,6,1
1432,San Cristóbal,,6,1
1433,San Felipe,,6,1
1434,San Ignacio,,6,1
1435,San Juan,,6,1
1436,San Juan de Dios,,6,1
1437,San Nicolás,,6,1
1438,San Pedro,,6,1
1439,Santa Elena,,6,1
1440,Santa Rosa Nuevo,,6,1
1441,Santa Rosa Viejo,,6,1
1442,Santa Rosalía,,6,1
1443,Semuchi,,6,1
1444,Setadehuachi,,6,1
1445,Sinoquipe,,6,1
1446,Sunucumachi,,6,1
1447,Tahuichopa,,6,1
1448,Tecorechi,,6,1
1449,Tehuachi,,6,1
1450,Temporal de los Serranos,,6,1
1451,Tetuachi,,6,1
1452,Tierra de Maldonado,,6,1
1453,Tierras Prietas,,6,1
1454,Tónichi,,6,1
1455,Toro Muerto,,6,1
1456,Vado Seco,,6,1
1457,Angélica Loroña,,7,1
1458,Antonio Loroña,,7,1
1459,Atil,,7,1
1460,Efraín Rodríguez,,7,1
1461,El Apache,,7,1
1462,El Gato,,7,1
1463,El Maypa,,7,1
1464,El Porvenir,,7,1
1465,El Represo de los González,,7,1
1466,El Salto,,7,1
1467,El Sartén,,7,1
1468,La Canuteña (La Chapeña),,7,1
1469,La Corbobeña,,7,1
1470,La Hacienda,,7,1
1471,La Susaneña,,7,1
1472,La Tinaja II,,7,1
1473,Las Canoas,,7,1
1474,Los Naranjos (El Potrerito),,7,1
1475,Los Nopales,,7,1
1476,Los Pilares,,7,1
1477,Potrero del Carmen (El Monte),,7,1
1478,Pozo Blanco (La Tinaja),,7,1
1479,Rancho Dos Hermanos,,7,1
1480,Rancho la Potranca,,7,1
1481,Raúl Piña,,7,1
1482,Raúl Robles,,7,1
1483,René Celaya,,7,1
1484,René Reyna,,7,1
1485,Reyes Celaya,,7,1
1486,Rubén Urias,,7,1
1487,San Martín,,7,1
1488,Santa Fe (Jesús Paz),,7,1
1489,Santo Niño de Atocha,,7,1
1490,Agua Nueva,,8,1
1491,Alcaparro,,8,1
1492,Bacadéhuachi,,8,1
1493,Bamugua,,8,1
1494,Batepicochi (Loreto Urquijo),,8,1
1495,Campo de Mayo,,8,1
1496,Catecomachi (José Antonio Lozanía),,8,1
1497,Cubachi,,8,1
1498,Cueva Blanca,,8,1
1499,El Aguajito,,8,1
1500,El Águila,,8,1
1501,El Alamito,,8,1
1502,El Babisal,,8,1
1503,El Bucho (Conrado Villaescusa),,8,1
1504,El Carricito,,8,1
1505,El Carrizo,,8,1
1506,El Chinalito,,8,1
1507,El Chino Lloroso,,8,1
1508,El Chorro,,8,1
1509,El Coyote,,8,1
1510,El Embudo,,8,1
1511,El Gavilán,,8,1
1512,El Guacora (Francisco Figueroa),,8,1
1513,El Huérigo,,8,1
1514,El Mezquitalito,,8,1
1515,El Mezquite,,8,1
1516,El Molino,,8,1
1517,El Moma,,8,1
1518,El Oso,,8,1
1519,El Palmar,,8,1
1520,El Palmarito,,8,1
1521,El Papalote,,8,1
1522,El Pinón,,8,1
1523,El Ranchito,,8,1
1524,El Respaldo,,8,1
1525,El Rincón,,8,1
1526,El Salitre,,8,1
1527,El Saucito,,8,1
1528,El Saucito II,,8,1
1529,El Sauz,,8,1
1530,El Tápiro,,8,1
1531,El Yaqui,,8,1
1532,Huarobabi,,8,1
1533,Huatopa,,8,1
1534,Huérigo II,,8,1
1535,Huiragui,,8,1
1536,Huruberachi,,8,1
1537,La Centinela,,8,1
1538,La Ciénega,,8,1
1539,La Cueva,,8,1
1540,La Cueva Blanca,,8,1
1541,La Galera,,8,1
1542,La Hacienda,,8,1
1543,La Hiedra,,8,1
1544,La Hierba del Indio,,8,1
1545,La Joya,,8,1
1546,La Labor,,8,1
1547,La Matancita (El Aserradero),,8,1
1548,La Morita,,8,1
1549,La Palmita,,8,1
1550,La Patrona,,8,1
1551,La Patrona (Luis Manuel Galaz),,8,1
1552,La Rinconada,,8,1
1553,La Salina,,8,1
1554,La Tinaja,,8,1
1555,La Ventana,,8,1
1556,La Viuda (Carlos Deconcini),,8,1
1557,Las Delicias,,8,1
1558,Las Escobas,,8,1
1559,Las Gallinas,,8,1
1560,Las Higueras,,8,1
1561,Las Higueritas,,8,1
1562,Las Tierritas,,8,1
1563,Los Alisos,,8,1
1564,Los Bordos,,8,1
1565,Los Calvos,,8,1
1566,Los Cautivos,,8,1
1567,Los Chilapues,,8,1
1568,Los Cimientos (José Hugo Valencia Villaescusa),,8,1
1569,Los Cochis,,8,1
1570,Los Corralitos,,8,1
1571,Los Encinos,,8,1
1572,Los Nogales,,8,1
1573,Los Puertecitos,,8,1
1574,Los Taraices,,8,1
1575,Mala Noche,,8,1
1576,Mochodepa,,8,1
1577,Pie de la Cuesta,,8,1
1578,Pie de la Cuesta (Maternon),,8,1
1579,Piedra de Lumbre,,8,1
1580,Rancho el Carricito,,8,1
1581,Rancho el Coyote,,8,1
1582,Rancho el Medio,,8,1
1583,Rancho Félix,,8,1
1584,Roosevelt,,8,1
1585,Sahuarobabi,,8,1
1586,San Gabriel de los Castores,,8,1
1587,San Juan,,8,1
1588,Santa Clara,,8,1
1589,Santo Domingo,,8,1
1590,Saquinoverachi,,8,1
1591,Saucito,,8,1
1592,Sihuamari,,8,1
1593,Sihuamari Dos,,8,1
1594,Tedehuachi,,8,1
1595,Tereberachi,,8,1
1596,Tres Álamos,,8,1
1597,Zapobabi,,8,1
1598,Aguajito de Jiropa,,9,1
1599,Arababi,,9,1
1600,Babatochi,,9,1
1601,Babitochi Uno,,9,1
1602,Bacamatari I,,9,1
1603,Bacanora,,9,1
1604,Bajío del Mezquite,,9,1
1605,Batamote,,9,1
1606,Cajón del Oso,,9,1
1607,Campo de los Yaquis,,9,1
1608,Causimea,,9,1
1609,Corral de Peñasco,,9,1
1610,Cruz de Alisos,,9,1
1611,El Aguaje,,9,1
1612,El Álamo,,9,1
1613,El Algabar,,9,1
1614,El Alizal,,9,1
1615,El Aserradero,,9,1
1616,El Babicor,,9,1
1617,El Bagote de Vicente Espinoza,,9,1
1618,El Bojori,,9,1
1619,El Cajoncito,,9,1
1620,El Chubisco,,9,1
1621,El Comederito,,9,1
1622,El Destacamento,,9,1
1623,El Encinal,,9,1
1624,El Macho,,9,1
1625,El Monte (Tierra del Monte),,9,1
1626,El Moreno,,9,1
1627,El Moteso,,9,1
1628,El Nacimiento,,9,1
1629,El Orito,,9,1
1630,El Palmarito,,9,1
1631,El Palmillar,,9,1
1632,El Palomino,,9,1
1633,El Pango (El Raspadero),,9,1
1634,El Peñasquito,,9,1
1635,El Pilar,,9,1
1636,El Potrerito,,9,1
1637,El Potrero,,9,1
1638,El Puerto,,9,1
1639,El Ranchito,,9,1
1640,El Raspadero,,9,1
1641,El Rodeo,,9,1
1642,El Saucito,,9,1
1643,El Torreoncito,,9,1
1644,El Trigo,,9,1
1645,El Tule,,9,1
1646,Guajari,,9,1
1647,Guaycora,,9,1
1648,Jiropa (San José de Jiropa),,9,1
1649,La Artecita,,9,1
1650,La Batea,,9,1
1651,La Cajigüeña,,9,1
1652,La Campiña,,9,1
1653,La Cañada Honda,,9,1
1654,La Capilla,,9,1
1655,La Capilla de San Marcos (La Capilla),,9,1
1656,La Casita,,9,1
1657,La Cendradita,,9,1
1658,La Cochera,,9,1
1659,La Cruzeña,,9,1
1660,La Cueva,,9,1
1661,La Cueva del Oso (José Domínguez),,9,1
1662,La Granja,,9,1
1663,La Guásima,,9,1
1664,La Huerta,,9,1
1665,La Joya,,9,1
1666,La Joyita,,9,1
1667,La Juana,,9,1
1668,La Maguellera,,9,1
1669,La Mano,,9,1
1670,La Mesa de los Apaches,,9,1
1671,La Mina de México,,9,1
1672,La Mojonera 1,,9,1
1673,La Mona,,9,1
1674,La Noria,,9,1
1675,La Pacheña,,9,1
1676,La Palma,,9,1
1677,La Palmita,,9,1
1678,La Piedra Rajada,,9,1
1679,La Plaza,,9,1
1680,La Plomocita,,9,1
1681,La Porcheña,,9,1
1682,La Porcheña Uno (Jaime Galindo),,9,1
1683,La Rastrita,,9,1
1684,La Salvia,,9,1
1685,La Ventana,,9,1
1686,La Verde,,9,1
1687,La Vinatería,,9,1
1688,Las Águilas Cobrizas (Las Águilas) [Mina],,9,1
1689,Las Arellanas,,9,1
1690,Las Auras,,9,1
1691,Las Cuevas,,9,1
1692,Las Guásimas,,9,1
1693,Las Mojoneras,,9,1
1694,Las Tierras,,9,1
1695,Las Tierritas,,9,1
1696,Las Tierritas del Arco,,9,1
1697,Las Trancas,,9,1
1698,Los Alisitos,,9,1
1699,Los Alisos,,9,1
1700,Los Bueyes de Arriba,,9,1
1701,Los Chinos,,9,1
1702,Los Comederos,,9,1
1703,Los Mautos,,9,1
1704,Machababi,,9,1
1705,Matari,,9,1
1706,Milpillas,,9,1
1707,Milpillitas,,9,1
1708,Palo Mosqueado,,9,1
1709,Pedregal,,9,1
1710,Rancho Gabriel,,9,1
1711,Rancho Nuevo (San Lucas),,9,1
1712,Rancho Real Viejo,,9,1
1713,Rancho Tío Julio,,9,1
1714,Rancho Viejo,,9,1
1715,Rincón de Jiropa (Charro),,9,1
1716,Rincón del Llano,,9,1
1717,Rincón del Palmarito,,9,1
1718,San Isidro,,9,1
1719,San Lucas,,9,1
1720,Santa Teresa,,9,1
1721,Sauceda,,9,1
1722,Suspiros,,9,1
1723,Tierra Grande,,9,1
1724,Tierra Grande (La Noria),,9,1
1725,Torrencito de Chacón,,9,1
